study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,raw_se,adult_return,adult_sd,adult_se,pooled,resource_cat,scaled_return,scaled_se
BlurtonJones_1989,BlurtonJones_1989_table2_tubers,BlurtonJones_1989_table2_13,0.5,10,NA,NA,NA,NA,tubers,g/h,617,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.15731769505354412,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_13,0.5,10,NA,NA,NA,NA,fruit,g/h,412,NA,NA,1934,NA,NA,0,fruit,0.27819041188386223,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_14,0.5,11,NA,NA,NA,NA,fruit,g/h,681,NA,NA,1934,NA,NA,0,fruit,0.4598244429439568,NA
BlurtonJones_1989,BlurtonJones_1989_table2_honey,BlurtonJones_1989_table2_15,0.5,12,NA,NA,NA,NA,honey,g/h,54,NA,NA,NA,NA,NA,0,z,0.28421052631578947,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_15,0.5,12,NA,NA,NA,NA,fruit,g/h,726,NA,NA,1934,NA,NA,0,fruit,0.4902093180283592,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_16,0.5,13,NA,NA,NA,NA,fruit,g/h,901,NA,NA,1934,NA,NA,0,fruit,0.6083727211343687,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_17,0.5,13,NA,NA,NA,NA,fruit,g/h,842,NA,NA,1934,NA,NA,0,fruit,0.5685347738014855,NA
BlurtonJones_1989,BlurtonJones_1989_table2_honey,BlurtonJones_1989_table2_18,0.5,13,NA,NA,NA,NA,honey,g/h,102,NA,NA,NA,NA,NA,0,z,0.5368421052631579,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_18,0.5,13,NA,NA,NA,NA,fruit,g/h,1015,NA,NA,1934,NA,NA,0,fruit,0.6853477380148548,NA
BlurtonJones_1989,BlurtonJones_1989_table2_tubers,BlurtonJones_1989_table2_19,0.5,14,NA,NA,NA,NA,tubers,g/h,3922,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,1,NA
BlurtonJones_1989,BlurtonJones_1989_table2_honey,BlurtonJones_1989_table2_19,0.5,14,NA,NA,NA,NA,honey,g/h,112,NA,NA,NA,NA,NA,0,z,0.5894736842105263,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_19,0.5,14,NA,NA,NA,NA,fruit,g/h,583,NA,NA,1934,NA,NA,0,fruit,0.3936529372045915,NA
BlurtonJones_1989,BlurtonJones_1989_table2_honey,BlurtonJones_1989_table2_20,0.5,14,NA,NA,NA,NA,honey,g/h,152,NA,NA,NA,NA,NA,0,z,0.8,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_20,0.5,14,NA,NA,NA,NA,fruit,g/h,833,NA,NA,1934,NA,NA,0,fruit,0.562457798784605,NA
BlurtonJones_1989,BlurtonJones_1989_table2_honey,BlurtonJones_1989_table2_21,0.5,14,NA,NA,NA,NA,honey,g/h,159,NA,NA,NA,NA,NA,0,z,0.8368421052631579,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_21,0.5,14,NA,NA,NA,NA,fruit,g/h,968,NA,NA,1934,NA,NA,0,fruit,0.6536124240378123,NA
BlurtonJones_1989,BlurtonJones_1989_table2_tubers,BlurtonJones_1989_table2_22,0.5,15,NA,NA,NA,NA,tubers,g/h,589,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.1501784803671596,NA
BlurtonJones_1989,BlurtonJones_1989_table2_tubers,BlurtonJones_1989_table2_23,0.5,15,NA,NA,NA,NA,tubers,g/h,1022,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.2605813360530342,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_23,0.5,15,NA,NA,NA,NA,fruit,g/h,807,NA,NA,1934,NA,NA,0,fruit,0.5449020931802836,NA
BlurtonJones_1989,BlurtonJones_1989_table2_tubers,BlurtonJones_1989_table2_24,0.5,14,NA,NA,NA,NA,tubers,g/h,1418,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.3615502294747578,NA
BlurtonJones_1989,BlurtonJones_1989_table2_tubers,BlurtonJones_1989_table2_25,0.5,15,NA,NA,NA,NA,tubers,g/h,797,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.20321264660887303,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_25,0.5,15,NA,NA,NA,NA,fruit,g/h,1357,NA,NA,1934,NA,NA,0,fruit,0.9162727886563133,NA
BlurtonJones_1989,BlurtonJones_1989_table2_honey,BlurtonJones_1989_table2_26,0.5,17,NA,NA,NA,NA,honey,g/h,144,NA,NA,NA,NA,NA,0,z,0.7578947368421053,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_26,0.5,17,NA,NA,NA,NA,fruit,g/h,1481,NA,NA,1934,NA,NA,0,fruit,1,NA
BlurtonJones_1989,BlurtonJones_1989_table2_honey,BlurtonJones_1989_table2_27,0.5,18,NA,NA,NA,NA,honey,g/h,190,NA,NA,NA,NA,NA,0,z,1,NA
BlurtonJones_1989,BlurtonJones_1989_table2_fruit,BlurtonJones_1989_table2_27,0.5,18,NA,NA,NA,NA,fruit,g/h,1481,NA,NA,1934,NA,NA,0,fruit,1,NA
BlurtonJones_1989,BlurtonJones_1989_table4,BlurtonJones_1989_table4_1,0,10,NA,NA,NA,NA,tubers,g/h,155,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.12863070539419086,NA
BlurtonJones_1989,BlurtonJones_1989_table4,BlurtonJones_1989_table4_2,0,10,NA,NA,NA,NA,tubers,g/h,96,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.07966804979253111,NA
BlurtonJones_1989,BlurtonJones_1989_table4,BlurtonJones_1989_table4_3,0,10,NA,NA,NA,NA,tubers,g/h,525,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.43568464730290457,NA
BlurtonJones_1989,BlurtonJones_1989_table4,BlurtonJones_1989_table4_4,0,15,NA,NA,NA,NA,tubers,g/h,452,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.375103734439834,NA
BlurtonJones_1989,BlurtonJones_1989_table4,BlurtonJones_1989_table4_5,0,15,NA,NA,NA,NA,tubers,g/h,738,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.612448132780083,NA
BlurtonJones_1989,BlurtonJones_1989_table4,BlurtonJones_1989_table4_6,0,16,NA,NA,NA,NA,tubers,g/h,1054,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.8746887966804979,NA
BlurtonJones_1989,BlurtonJones_1989_table4,BlurtonJones_1989_table4_7,0,17,NA,NA,NA,NA,tubers,g/h,1205,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,1,NA
BlurtonJones_1989,BlurtonJones_1989_table4,BlurtonJones_1989_table4_8,0,18,NA,NA,NA,NA,tubers,g/h,1186,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.9842323651452282,NA
BlurtonJones_1989,BlurtonJones_1989_table4,BlurtonJones_1989_table4_11,0,19,NA,NA,NA,NA,tubers,g/h,844,NA,NA,1400.6666666666667,309.6441890453038,79.9497858281575,0,USOs,0.700414937759336,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,2.000000000000001,NA,NA,NA,NA,tubers,kcal/h,0,NA,NA,NA,NA,NA,0,USOs,0,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,1.9534883720930245,NA,NA,NA,NA,tubers,kcal/h,22.408963585434208,NA,NA,NA,NA,NA,0,USOs,0.015197568389057772,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,2.976744186046513,NA,NA,NA,NA,tubers,kcal/h,273.38935574229686,NA,NA,NA,NA,NA,0,USOs,0.1854103343465045,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,3.465116279069769,NA,NA,NA,NA,tubers,kcal/h,22.408963585434208,NA,NA,NA,NA,NA,0,USOs,0.015197568389057772,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,3.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,31.372549019607845,NA,NA,NA,NA,NA,0,USOs,0.02127659574468085,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,4.000000000000001,NA,NA,NA,NA,tubers,kcal/h,44.81792717086819,NA,NA,NA,NA,NA,0,USOs,0.030395136778115388,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,3.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,255.46218487394935,NA,NA,NA,NA,NA,0,USOs,0.1732522796352582,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,4.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,385.4341736694678,NA,NA,NA,NA,NA,0,USOs,0.2613981762917933,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,4.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,183.75350140056003,NA,NA,NA,NA,NA,0,USOs,0.12462006079027341,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,4.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,138.93557422969172,NA,NA,NA,NA,NA,0,USOs,0.09422492401215794,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,4.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,98.59943977591024,NA,NA,NA,NA,NA,0,USOs,0.06686930091185402,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,5.488372093023256,NA,NA,NA,NA,tubers,kcal/h,147.89915966386536,NA,NA,NA,NA,NA,0,USOs,0.10030395136778102,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,6.000000000000002,NA,NA,NA,NA,tubers,kcal/h,224.08963585434162,NA,NA,NA,NA,NA,0,USOs,0.15197568389057742,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,6.511627906976745,NA,NA,NA,NA,tubers,kcal/h,152.38095238095252,NA,NA,NA,NA,NA,0,USOs,0.10334346504559279,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,6.511627906976745,NA,NA,NA,NA,tubers,kcal/h,183.75350140056003,NA,NA,NA,NA,NA,0,USOs,0.12462006079027341,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,7.02325581395349,NA,NA,NA,NA,tubers,kcal/h,103.08123249299729,NA,NA,NA,NA,NA,0,USOs,0.0699088145896657,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,7.000000000000001,NA,NA,NA,NA,tubers,kcal/h,367.5070028011205,NA,NA,NA,NA,NA,0,USOs,0.24924012158054712,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,6.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,560.2240896358542,NA,NA,NA,NA,NA,0,USOs,0.37993920972644357,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,8.186046511627907,NA,NA,NA,NA,tubers,kcal/h,829.1316526610644,NA,NA,NA,NA,NA,0,USOs,0.5623100303951367,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,8.186046511627907,NA,NA,NA,NA,tubers,kcal/h,331.65266106442573,NA,NA,NA,NA,NA,0,USOs,0.22492401215805466,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,8.209302325581397,NA,NA,NA,NA,tubers,kcal/h,259.9439775910364,NA,NA,NA,NA,NA,0,USOs,0.17629179331306988,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,7.976744186046513,NA,NA,NA,NA,tubers,kcal/h,273.38935574229686,NA,NA,NA,NA,NA,0,USOs,0.1854103343465045,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,7.976744186046513,NA,NA,NA,NA,tubers,kcal/h,152.38095238095252,NA,NA,NA,NA,NA,0,USOs,0.10334346504559279,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,9.953488372093025,NA,NA,NA,NA,tubers,kcal/h,237.53501400560208,NA,NA,NA,NA,NA,0,USOs,0.16109422492401201,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,9.953488372093025,NA,NA,NA,NA,tubers,kcal/h,255.46218487394935,NA,NA,NA,NA,NA,0,USOs,0.1732522796352582,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,9.953488372093025,NA,NA,NA,NA,tubers,kcal/h,291.31652661064436,NA,NA,NA,NA,NA,0,USOs,0.1975683890577508,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,10.976744186046513,NA,NA,NA,NA,tubers,kcal/h,430.2521008403362,NA,NA,NA,NA,NA,0,USOs,0.2917933130699088,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,11.953488372093023,NA,NA,NA,NA,tubers,kcal/h,596.078431372549,NA,NA,NA,NA,NA,0,USOs,0.4042553191489361,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,11.953488372093023,NA,NA,NA,NA,tubers,kcal/h,743.9775910364144,NA,NA,NA,NA,NA,0,USOs,0.5045592705167171,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,12.953488372093025,NA,NA,NA,NA,tubers,kcal/h,918.7675070028013,NA,NA,NA,NA,NA,0,USOs,0.6231003039513678,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,12.930232558139537,NA,NA,NA,NA,tubers,kcal/h,784.313725490196,NA,NA,NA,NA,NA,0,USOs,0.5319148936170212,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,13.558139534883722,NA,NA,NA,NA,tubers,kcal/h,779.831932773109,NA,NA,NA,NA,NA,0,USOs,0.5288753799392094,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,13.953488372093023,NA,NA,NA,NA,tubers,kcal/h,1021.8487394957981,NA,NA,NA,NA,NA,0,USOs,0.6930091185410332,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,14.953488372093025,NA,NA,NA,NA,tubers,kcal/h,273.38935574229686,NA,NA,NA,NA,NA,0,USOs,0.1854103343465045,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,15,NA,NA,NA,NA,tubers,kcal/h,564.705882352941,NA,NA,NA,NA,NA,0,USOs,0.38297872340425515,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,14.953488372093025,NA,NA,NA,NA,tubers,kcal/h,699.1596638655462,NA,NA,NA,NA,NA,0,USOs,0.4741641337386018,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,14.953488372093025,NA,NA,NA,NA,tubers,kcal/h,730.5322128851537,NA,NA,NA,NA,NA,0,USOs,0.4954407294832824,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,14.953488372093025,NA,NA,NA,NA,tubers,kcal/h,1017.3669467787115,NA,NA,NA,NA,NA,0,USOs,0.6899696048632218,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,16,NA,NA,NA,NA,tubers,kcal/h,1474.5098039215688,NA,NA,NA,NA,NA,0,USOs,1,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__1,0.3709677,1.9999999999999978,NA,NA,NA,NA,tubers,kcal/h,0,NA,NA,NA,NA,NA,0,USOs,0,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__2,0.3709677,2.991568296795951,NA,NA,NA,NA,tubers,kcal/h,0,NA,NA,NA,NA,NA,0,USOs,0,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__3,0.3709677,3.51096121416526,NA,NA,NA,NA,tubers,kcal/h,27.85515320334298,NA,NA,NA,NA,NA,0,USOs,0.01547987616099091,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__4,0.3709677,4.006745362563238,NA,NA,NA,NA,tubers,kcal/h,0,NA,NA,NA,NA,NA,0,USOs,0,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__5,0.3709677,5.021922428330523,NA,NA,NA,NA,tubers,kcal/h,0,NA,NA,NA,NA,NA,0,USOs,0,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__6,0.3709677,5.021922428330523,NA,NA,NA,NA,tubers,kcal/h,89.13649025069685,NA,NA,NA,NA,NA,0,USOs,0.04953560371517053,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__7,0.3709677,5.021922428330523,NA,NA,NA,NA,tubers,kcal/h,206.12813370473577,NA,NA,NA,NA,NA,0,USOs,0.11455108359133147,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__8,0.3709677,6.013490725126475,NA,NA,NA,NA,tubers,kcal/h,0,NA,NA,NA,NA,NA,0,USOs,0,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__9,0.3709677,7.052276559865092,NA,NA,NA,NA,tubers,kcal/h,133.70473537604516,NA,NA,NA,NA,NA,0,USOs,0.07430340557275573,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__10,0.3709677,7.028667790893761,NA,NA,NA,NA,tubers,kcal/h,256.26740947075245,NA,NA,NA,NA,NA,0,USOs,0.14241486068111472,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__11,0.3709677,8.232715008431702,NA,NA,NA,NA,tubers,kcal/h,66.8523676880227,NA,NA,NA,NA,NA,0,USOs,0.03715170278637793,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__12,0.3709677,8.232715008431702,NA,NA,NA,NA,tubers,kcal/h,155.98885793871932,NA,NA,NA,NA,NA,0,USOs,0.08668730650154834,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__13,0.3709677,8.232715008431702,NA,NA,NA,NA,tubers,kcal/h,206.12813370473577,NA,NA,NA,NA,NA,0,USOs,0.11455108359133147,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__14,0.3709677,9.035413153456998,NA,NA,NA,NA,tubers,kcal/h,89.13649025069685,NA,NA,NA,NA,NA,0,USOs,0.04953560371517053,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__15,0.3709677,10.00337268128162,NA,NA,NA,NA,tubers,kcal/h,0,NA,NA,NA,NA,NA,0,USOs,0,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__16,0.3709677,10.00337268128162,NA,NA,NA,NA,tubers,kcal/h,94.70752089136522,NA,NA,NA,NA,NA,0,USOs,0.052631578947368585,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__17,0.3709677,10.02698145025295,NA,NA,NA,NA,tubers,kcal/h,211.69916434540437,NA,NA,NA,NA,NA,0,USOs,0.11764705882352965,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__18,0.3709677,10.994940978077572,NA,NA,NA,NA,tubers,kcal/h,144.84679665738213,NA,NA,NA,NA,NA,0,USOs,0.08049535603715197,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__19,0.3709677,11.51433389544688,NA,NA,NA,NA,tubers,kcal/h,423.3983286908083,NA,NA,NA,NA,NA,0,USOs,0.23529411764705904,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__20,0.3709677,11.51433389544688,NA,NA,NA,NA,tubers,kcal/h,445.68245125348244,NA,NA,NA,NA,NA,0,USOs,0.24767801857585164,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__21,0.3709677,11.986509274873525,NA,NA,NA,NA,tubers,kcal/h,267.40947075208965,NA,NA,NA,NA,NA,0,USOs,0.14860681114551108,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__22,0.3709677,12.010118043844859,NA,NA,NA,NA,tubers,kcal/h,479.10863509749333,NA,NA,NA,NA,NA,0,USOs,0.2662538699690404,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__23,0.3709677,13.025295109612143,NA,NA,NA,NA,tubers,kcal/h,323.1197771587749,NA,NA,NA,NA,NA,0,USOs,0.17956656346749253,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__24,0.3709677,13.001686340640811,NA,NA,NA,NA,tubers,kcal/h,557.103064066853,NA,NA,NA,NA,NA,0,USOs,0.30959752321981454,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__25,0.3709677,13.591905564924115,NA,NA,NA,NA,tubers,kcal/h,378.8300835654602,NA,NA,NA,NA,NA,0,USOs,0.21052631578947398,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__26,0.3709677,14.016863406408095,NA,NA,NA,NA,tubers,kcal/h,178.27298050139325,NA,NA,NA,NA,NA,0,USOs,0.09907120743034081,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__27,0.3709677,14.016863406408095,NA,NA,NA,NA,tubers,kcal/h,200.55710306406718,NA,NA,NA,NA,NA,0,USOs,0.11145510835913329,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__28,0.3709677,13.993254637436763,NA,NA,NA,NA,tubers,kcal/h,412.2562674094711,NA,NA,NA,NA,NA,0,USOs,0.22910216718266269,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__29,0.3709677,13.969645868465433,NA,NA,NA,NA,tubers,kcal/h,768.8022284122567,NA,NA,NA,NA,NA,0,USOs,0.4272445820433438,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__30,0.3709677,15.00843170320405,NA,NA,NA,NA,tubers,kcal/h,1799.4428969359335,NA,NA,NA,NA,NA,0,USOs,1,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__31,0.3709677,15.00843170320405,NA,NA,NA,NA,tubers,kcal/h,785.5153203342622,NA,NA,NA,NA,NA,0,USOs,0.43653250773993824,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__32,0.3709677,14.984822934232717,NA,NA,NA,NA,tubers,kcal/h,635.0974930362122,NA,NA,NA,NA,NA,0,USOs,0.3529411764705884,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__33,0.3709677,14.984822934232717,NA,NA,NA,NA,tubers,kcal/h,467.96657381615637,NA,NA,NA,NA,NA,0,USOs,0.26006191950464413,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__34,0.3709677,15.03204047217538,NA,NA,NA,NA,tubers,kcal/h,172.70194986072465,NA,NA,NA,NA,NA,0,USOs,0.09597523219814263,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__35,0.3709677,16.023608768971336,NA,NA,NA,NA,tubers,kcal/h,501.3927576601675,NA,NA,NA,NA,NA,0,USOs,0.278637770897833,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__36,0.3709677,16,NA,NA,NA,NA,tubers,kcal/h,685.2367688022289,NA,NA,NA,NA,NA,0,USOs,0.3808049535603717,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__37,0.3709677,16,NA,NA,NA,NA,tubers,kcal/h,1002.785515320335,NA,NA,NA,NA,NA,0,USOs,0.557275541795666,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__38,0.3709677,17.015177065767286,NA,NA,NA,NA,tubers,kcal/h,1175.4874651810594,NA,NA,NA,NA,NA,0,USOs,0.6532507739938084,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__39,0.3709677,17.983136593591908,NA,NA,NA,NA,tubers,kcal/h,1142.0612813370478,NA,NA,NA,NA,NA,0,USOs,0.6346749226006193,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_2,BlurtonJones_1997_Figure_2__40,0.3709677,17.983136593591908,NA,NA,NA,NA,tubers,kcal/h,1036.2116991643459,NA,NA,NA,NA,NA,0,USOs,0.5758513931888546,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__1,0.3709677,1.7391304347826093,NA,NA,NA,NA,fruit,kcal/h,0,NA,NA,NA,NA,NA,0,fruit,0,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__2,0.3709677,2.504347826086958,NA,NA,NA,NA,fruit,kcal/h,0,NA,NA,NA,NA,NA,0,fruit,0,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__3,0.3709677,2.504347826086958,NA,NA,NA,NA,fruit,kcal/h,348.2352941176473,NA,NA,NA,NA,NA,0,fruit,0.23794212218649535,NA
