"","study","outcome","id","sex","age","age_error","age_sd","age_lower","age_upper","resource","units","raw_return","raw_sd","adult_return","adult_sd","adult_se"
"600","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m15","male",18.0451127819549,NA,NA,NA,NA,"game","kcal/h",868.571428571428,NA,951.06976744186,810.173242689506,55.2533565504681
"601","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m15","male",18.0451127819549,NA,NA,NA,NA,"game","kcal/h",2480,NA,951.06976744186,810.173242689506,55.2533565504681
"602","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",0,NA,951.06976744186,810.173242689506,55.2533565504681
"603","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",228.571428571429,NA,951.06976744186,810.173242689506,55.2533565504681
"604","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",685.714285714285,NA,951.06976744186,810.173242689506,55.2533565504681
"605","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",800,NA,951.06976744186,810.173242689506,55.2533565504681
"606","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",1302.85714285714,NA,951.06976744186,810.173242689506,55.2533565504681
"607","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",2514.28571428571,NA,951.06976744186,810.173242689506,55.2533565504681
"608","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m16","male",19.0189760114572,NA,NA,NA,NA,"game","kcal/h",3040,NA,951.06976744186,810.173242689506,55.2533565504681
"609","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",0,NA,951.06976744186,810.173242689506,55.2533565504681
"610","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",160,NA,951.06976744186,810.173242689506,55.2533565504681
"611","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",285.714285714286,NA,951.06976744186,810.173242689506,55.2533565504681
"612","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",377.142857142857,NA,951.06976744186,810.173242689506,55.2533565504681
"613","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",880,NA,951.06976744186,810.173242689506,55.2533565504681
"614","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",1280,NA,951.06976744186,810.173242689506,55.2533565504681
"615","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",1302.85714285714,NA,951.06976744186,810.173242689506,55.2533565504681
"616","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",1520,NA,951.06976744186,810.173242689506,55.2533565504681
"617","Gurven_2006","Gurven_2006_fig6b","Gurven_2006_fig6b_m17","male",19.9164578111947,NA,NA,NA,NA,"game","kcal/h",2422.85714285714,NA,951.06976744186,810.173242689506,55.2533565504681
"618","Hagino_2016","Hagino_2016_Gaboon viper (Bitis gabonica)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",0,NA,6800,NA,NA
"619","Hagino_2016","Hagino_2016_Giant pouched rat (Cricetomys emini)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",2551,NA,0,NA,NA
"620","Hagino_2016","Hagino_2016_Common tortoise (Kinixys erosa)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",0,NA,5472,NA,NA
"621","Hagino_2016","Hagino_2016_African snail (Achatina fulica)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",0,NA,137,NA,NA
"622","Hagino_2016","Hagino_2016_Thomas’s dwarf galago (Galagoides thomasi)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",236,NA,0,NA,NA
"623","Hagino_2016","Hagino_2016_Wild yam (D. mangenotiana Mie ́ge)",NA,"both",NA,"interval",NA,10,16,"small_game","g/6days",0,NA,3300,NA,NA
"624","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_208","female",3.5,NA,NA,NA,NA,"tubers","g/h",39,8.48528137423857,NA,NA,NA
"625","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_208","female",3.5,NA,NA,NA,NA,"tubers","g/h",42,NA,NA,NA,NA
"626","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_209","female",4,NA,NA,NA,NA,"tubers","g/h",67,59.39696961967,NA,NA,NA
"627","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_7","female",4,NA,NA,NA,NA,"tubers","g/h",353,104.651803615609,NA,NA,NA
"628","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_306","male",5,NA,NA,NA,NA,"tubers","g/h",259,18.5202591774521,NA,NA,NA
"629","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_306","male",5,NA,NA,NA,NA,"tubers","g/h",117,68,NA,NA,NA
"630","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_109","male",6.5,NA,NA,NA,NA,"tubers","g/h",220,NA,NA,NA,NA
"631","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_109","male",6.5,NA,NA,NA,NA,"fruits","g/h",0,NA,NA,NA,NA
"632","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_307","male",6.5,NA,NA,NA,NA,"tubers","g/h",254,65.0538238691624,NA,NA,NA
"633","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_307","male",6.5,NA,NA,NA,NA,"fruits","g/h",0,NA,NA,NA,NA
"634","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_308","male",8.2,NA,NA,NA,NA,"tubers","g/h",480,NA,NA,NA,NA
"635","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_308","male",8.2,NA,NA,NA,NA,"tubers","g/h",211,110.851251684408,NA,NA,NA
"636","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_308","male",8.2,NA,NA,NA,NA,"fruits","g/h",958,302.641702347842,1156,227.802546078836,93
"637","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_308","male",8.2,NA,NA,NA,NA,"fruits","g/h",52,48,NA,NA,NA
"638","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"tubers","g/h",1158,601.502285947444,NA,NA,NA
"639","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"tubers","g/h",270,202.649944485559,NA,NA,NA
"640","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"fruits","g/h",600,NA,1281,347.974136969977,93
"641","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"fruits","g/h",1088,804.687516990291,2771,730.486139498896,231
"642","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"fruits","g/h",188,77.7817459305202,NA,NA,NA
"643","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_214","female",8.2,NA,NA,NA,NA,"fruits","g/h",400,NA,NA,NA,NA
"644","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_221","female",8.2,NA,NA,NA,NA,"tubers","g/h",370,232,NA,NA,NA
"645","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_221","female",8.2,NA,NA,NA,NA,"tubers","g/h",94,76.0263112349928,NA,NA,NA
"646","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_221","female",8.2,NA,NA,NA,NA,"fruits","g/h",780,NA,1281,347.974136969977,93
"647","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_221","female",8.2,NA,NA,NA,NA,"fruits","g/h",236,31.1126983722081,NA,NA,NA
"648","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_221","female",8.2,NA,NA,NA,NA,"fruits","g/h",800,NA,NA,NA,NA
"649","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_219","female",11,NA,NA,NA,NA,"tubers","g/h",601,389.711431702997,NA,NA,NA
"650","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_219","female",11,NA,NA,NA,NA,"tubers","g/h",197,83.282651254628,NA,NA,NA
"651","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_219","female",11,NA,NA,NA,NA,"fruits","g/h",157,NA,NA,NA,NA
"652","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_219","female",11,NA,NA,NA,NA,"fruits","g/h",62,107.38715006927,NA,NA,NA
"653","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_216","female",11.5,NA,NA,NA,NA,"tubers","g/h",550,260,NA,NA,NA
"654","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_216","female",11.5,NA,NA,NA,NA,"fruits","g/h",610,NA,1281,347.974136969977,93
"655","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_216","female",11.5,NA,NA,NA,NA,"fruits","g/h",1714,NA,2771,730.486139498896,231
"656","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_216","female",11.5,NA,NA,NA,NA,"fruits","g/h",288,64.0858798800485,NA,NA,NA
"657","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_216","female",11.5,NA,NA,NA,NA,"fruits","g/h",487,NA,NA,NA,NA
"658","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_18","female",11.5,NA,NA,NA,NA,"tubers","g/h",529,42.4264068711929,NA,NA,NA
"659","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_18","female",11.5,NA,NA,NA,NA,"fruits","g/h",978,152.420471066061,1281,347.974136969977,93
"660","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_18","female",11.5,NA,NA,NA,NA,"fruits","g/h",1510,786.35106663627,2771,730.486139498896,231
"661","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_18","female",11.5,NA,NA,NA,NA,"fruits","g/h",384,234,NA,NA,NA
"662","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_18","female",11.5,NA,NA,NA,NA,"fruits","g/h",533,NA,NA,NA,NA
"663","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_311","male",12,NA,NA,NA,NA,"fruits","g/h",17,29.4448637286709,NA,NA,NA
"664","Hawkes_1995","Hawkes_1995_Table_4_Makalita_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"tubers","g/h",1100,NA,NA,NA,NA
"665","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"tubers","g/h",484,274.342851191716,NA,NA,NA
"666","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"fruits","g/h",844,124.450793488832,1281,347.974136969977,93
"667","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"fruits","g/h",2040,NA,2771,730.486139498896,231
"668","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"fruits","g/h",308,11.3137084989848,NA,NA,NA
"669","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_19","female",13.6,NA,NA,NA,NA,"fruits","g/h",588,NA,NA,NA,NA
"670","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_122","male",14,NA,NA,NA,NA,"fruits","g/h",1025,22.6274169979695,1156,227.802546078836,93
"671","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_122","male",14,NA,NA,NA,NA,"fruits","g/h",32,55.4256258422041,NA,NA,NA
"672","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_122","male",14,NA,NA,NA,NA,"fruits","g/h",0,NA,NA,NA,NA
"673","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_317","male",14,NA,NA,NA,NA,"tubers","g/h",229,148.956369450923,NA,NA,NA
"674","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_317","male",14,NA,NA,NA,NA,"fruits","g/h",923,31.1126983722081,1156,227.802546078836,93
"675","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_317","male",14,NA,NA,NA,NA,"fruits","g/h",33,53.665631459995,NA,NA,NA
"676","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_317","male",14,NA,NA,NA,NA,"fruits","g/h",0,NA,NA,NA,NA
"677","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_119","male",14,NA,NA,NA,NA,"fruits","g/h",29,41.0121933088198,NA,NA,NA
"678","Hawkes_1995","Hawkes_1995_Table_4_Ondishibe_stashing_rates_g.h","Hawkes_1995_119","male",14,NA,NA,NA,NA,"fruits","g/h",0,NA,NA,NA,NA
"679","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_316","male",14,NA,NA,NA,NA,"tubers","g/h",271,NA,NA,NA,NA
"680","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_316","male",14,NA,NA,NA,NA,"fruits","g/h",965,NA,1156,227.802546078836,93
"681","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_316","male",14,NA,NA,NA,NA,"fruits","g/h",977,NA,NA,NA,NA
"682","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_316","male",14,NA,NA,NA,NA,"fruits","g/h",0,0,NA,NA,NA
"683","Hawkes_1995","Hawkes_1995_Table_4_ekwa_rates_g.h","Hawkes_1995_125","male",15,NA,NA,NA,NA,"tubers","g/h",2145,NA,NA,NA,NA
"684","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Tafabe_rates_g.h","Hawkes_1995_125","male",15,NA,NA,NA,NA,"fruits","g/h",1248,48,1156,227.802546078836,93
"685","Hawkes_1995","Hawkes_1995_Table_4_tin_measured_Ondishibe_rates_g.h","Hawkes_1995_125","male",15,NA,NA,NA,NA,"fruits","g/h",2033,NA,NA,NA,NA
"686","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_125","male",15,NA,NA,NA,NA,"fruits","g/h",217,56,NA,NA,NA
"687","Hawkes_1995","Hawkes_1995_Table_4_Tafabe_stashing_rates_g.h","Hawkes_1995_318","male",17,NA,NA,NA,NA,"fruits","g/h",39,55.1543289325507,NA,NA,NA
"688","Hawkes_1995","Hawkes_1995_Table_5_Ondishibe",NA,"female",8.38888888888889,NA,3.80507701776339,3.5,13.6,"fruit","g/h",1547,416,2771,730.486139498896,231
"689","Hawkes_1995","Hawkes_1995_Table_5_Ondishibe",NA,"male",11.4727272727273,NA,4.1337854102725,5,17,"fruit","g/h",1505,746.704760932994,NA,NA,NA
"690","Hawkes_1995","Hawkes_1995_Table_5_Ondishibe",NA,"both",10.085,NA,4.19137899679054,3.5,17,"fruit","g/h",1533,46.5403051128804,2771,730.486139498896,231
"691","Hawkes_1995","Hawkes_1995_Table_5_Tafabe",NA,"female",8.38888888888889,NA,3.80507701776339,3.5,13.6,"fruit","g/h",762,160.996894379985,1281,347.974136969977,93
"692","Hawkes_1995","Hawkes_1995_Table_5_Tafabe",NA,"male",11.4727272727273,NA,4.1337854102725,5,17,"fruit","g/h",1024,129.691942694988,1156,227.802546078836,93
"693","Hawkes_1995","Hawkes_1995_Table_5_Tafabe",NA,"both",10.085,NA,4.19137899679054,3.5,17,"fruit","g/h",893,196.06121493044,1244,308.577380894971,69
"694","Hawkes_1995","Hawkes_1995_Table_6_tin_measured_rates_Cal.h",NA,"female",8.38888888888889,"distribution",3.80507701776339,3.5,13.6,"fruit","kcal/h",823,174.413302244984,1383,374.165738677394,100
"695","Hawkes_1995","Hawkes_1995_Table_6_stashing_rate_Cal.h",NA,"female",8.38888888888889,"distribution",3.80507701776339,3.5,13.6,"fruit","kcal/h",281,90.6311204829776,866,264,66
"696","Hawkes_1995","Hawkes_1995_Table_6_Consumption_rate_Cal.h",NA,"female",8.38888888888889,"distribution",3.80507701776339,3.5,13.6,"fruit","kcal/h",354,26.944387170615,379,53.6003731330296,13
"697","Hawkes_1995","Hawkes_1995_Table_6_tin_measured_rates_Cal.h",NA,"male",11.4727272727273,"distribution",4.1337854102725,5,17,"fruit","kcal/h",1106,140.872282582487,1248,244.948974278318,100
"698","Hawkes_1995","Hawkes_1995_Table_6_stashing_rate_Cal.h",NA,"male",11.4727272727273,"distribution",4.1337854102725,5,17,"fruit","kcal/h",59,79.6743371481683,147,230.252035821619,94
"699","Hawkes_1995","Hawkes_1995_Table_6_Consumption_rate_Cal.h",NA,"male",11.4727272727273,"distribution",4.1337854102725,5,17,"fruit","kcal/h",384,50.5964425626941,508,45.254833995939,16
"700","Hawkes_1995","Hawkes_1995_Table_6_tin_measured_rates_Cal.h",NA,"both",10.085,"distribution",4.19137899679054,3.5,17,"fruit","kcal/h",964,211.872603231281,1342.5,626.795495032146,140.155733488251
"701","Hawkes_1995","Hawkes_1995_Table_6_stashing_rate_Cal.h",NA,"both",10.085,"distribution",4.19137899679054,3.5,17,"fruit","kcal/h",123,123.036579926459,669.909090909091,490.52420939236,104.580112832221
"702","Hawkes_1995","Hawkes_1995_Table_6_Consumption_rate_Cal.h",NA,"both",10.085,"distribution",4.19137899679054,3.5,17,"fruit","kcal/h",373,8,420.28,92.835759601942,18.5671519203884
"703","Kramer_2009a","Kramer_2009a_fig5_sr",NA,"female",NA,"interval",NA,6,14,"roots","g/h",663.306451612903,655.908469922226,1797.04301075269,742.773238456338,110.726096870402
"704","Kramer_2009a","Kramer_2009a_fig5_lr",NA,"female",NA,"interval",NA,6,14,"roots","g/h",762.096774193548,1481.85483870968,2893.14516129032,1736.61362538946,200.526868819395
"705","Kramer_2009a","Kramer_2009a_fig5_m",NA,"female",NA,"interval",NA,6,14,"fruit","g/h",1834.67741935484,1468.69153524571,3650.5376344086,1238.40223209163,130.976375094018
"706","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f12","female",18.3618130214157,NA,NA,NA,NA,"mixed","net kcal/h",496.000635450176,NA,1891.57436833902,1062.82538387073,151.832197695819
"707","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f12","female",18.3618130214157,NA,NA,NA,NA,"mixed","net kcal/h",743.06366416458,NA,1891.57436833902,1062.82538387073,151.832197695819
"708","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f12","female",18.3618130214157,NA,NA,NA,NA,"mixed","net kcal/h",1854.8472933794,NA,1891.57436833902,1062.82538387073,151.832197695819
"709","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f12","female",18.3618130214157,NA,NA,NA,NA,"mixed","net kcal/h",2081.32173636761,NA,1891.57436833902,1062.82538387073,151.832197695819
"710","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f12","female",18.3618130214157,NA,NA,NA,NA,"mixed","net kcal/h",2215.14754358791,NA,1891.57436833902,1062.82538387073,151.832197695819
"711","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f13","female",17.3307645996388,NA,NA,NA,NA,"mixed","net kcal/h",732.769371301481,NA,1891.57436833902,1062.82538387073,151.832197695819
"712","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f13","female",17.3307645996388,NA,NA,NA,NA,"mixed","net kcal/h",753.35795702768,NA,1891.57436833902,1062.82538387073,151.832197695819
"713","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f13","female",17.3307645996388,NA,NA,NA,NA,"mixed","net kcal/h",948.949521426584,NA,1891.57436833902,1062.82538387073,151.832197695819
"714","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f14","female",15.3104670164273,NA,NA,NA,NA,"mixed","net kcal/h",640.120735533578,NA,1891.57436833902,1062.82538387073,151.832197695819
"715","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f14","female",15.3104670164273,NA,NA,NA,NA,"mixed","net kcal/h",1175.42396441479,NA,1891.57436833902,1062.82538387073,151.832197695819
"716","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f15","female",14.2654855078696,NA,NA,NA,NA,"mixed","net kcal/h",238.64331387267,NA,1891.57436833902,1062.82538387073,151.832197695819
"717","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f15","female",14.2654855078696,NA,NA,NA,NA,"mixed","net kcal/h",310.703363914372,NA,1891.57436833902,1062.82538387073,151.832197695819
"718","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f16","female",12.2591210114389,NA,NA,NA,NA,"mixed","net kcal/h",279.820485325071,NA,1891.57436833902,1062.82538387073,151.832197695819
"719","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f16","female",12.2591210114389,NA,NA,NA,NA,"mixed","net kcal/h",506.294928313276,NA,1891.57436833902,1062.82538387073,151.832197695819
"720","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f16","female",12.2591210114389,NA,NA,NA,NA,"mixed","net kcal/h",547.472099765676,NA,1891.57436833902,1062.82538387073,151.832197695819
"721","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f16","female",12.2591210114389,NA,NA,NA,NA,"mixed","net kcal/h",763.652249890781,NA,1891.57436833902,1062.82538387073,151.832197695819
"722","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f16","female",12.2591210114389,NA,NA,NA,NA,"mixed","net kcal/h",1175.42396441479,NA,1891.57436833902,1062.82538387073,151.832197695819
"723","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f17","female",9.22170809323127,NA,NA,NA,NA,"mixed","net kcal/h",423.940585408474,NA,1891.57436833902,1062.82538387073,151.832197695819
"724","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f17","female",9.22170809323127,NA,NA,NA,NA,"mixed","net kcal/h",485.706342587076,NA,1891.57436833902,1062.82538387073,151.832197695819
"725","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f17","female",9.22170809323127,NA,NA,NA,NA,"mixed","net kcal/h",557.766392628776,NA,1891.57436833902,1062.82538387073,151.832197695819
"726","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f18","female",7.41040681173131,NA,NA,NA,NA,"mixed","net kcal/h",300.409071051272,NA,1891.57436833902,1062.82538387073,151.832197695819
"727","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f19","female",6.24002752214672,NA,NA,NA,NA,"mixed","net kcal/h",300.409071051272,NA,1891.57436833902,1062.82538387073,151.832197695819
"728","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f20","female",4.31726154640062,NA,NA,NA,NA,"mixed","net kcal/h",0,NA,1891.57436833902,1062.82538387073,151.832197695819
"729","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_f21","female",1.30771480175453,NA,NA,NA,NA,"mixed","net kcal/h",300.409071051272,NA,1891.57436833902,1062.82538387073,151.832197695819
"730","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m10","male",19.7704502439617,NA,NA,NA,NA,"mixed","net kcal/h",3039.00944001838,NA,2865.88293711127,936.107482347114,176.907685622661
